ScholarshipID,ScholarshipName,State,Qualification,Category,Origin,Type,Availability,Amount,Deadline,ApplicationLink,Description
ID-2429,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,BA,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to Economically Backward Class students pursuing BA in Rajasthan.
ID-2430,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,BA,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to BPL students pursuing BA in Rajasthan.
ID-2431,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,MA,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to General students pursuing MA in Rajasthan.
ID-2432,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,MA,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to SC/ST/OBC students pursuing MA in Rajasthan.
ID-2433,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,MA,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to Girls students pursuing MA in Rajasthan.
ID-2434,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,MA,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to Minority students pursuing MA in Rajasthan.
ID-2435,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,MA,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to Economically Backward Class students pursuing MA in Rajasthan.
ID-2436,Rajiv Gandhi Scholarship for Academic Excellence,Rajasthan,MA,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Rajiv Gandhi Scholarship for Academic Excellence provides financial assistance to BPL students pursuing MA in Rajasthan.
ID-2437,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class I - IV,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Class I - IV in Gujarat.
ID-2438,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class I - IV,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Class I - IV in Gujarat.
ID-2439,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class I - IV,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Class I - IV in Gujarat.
ID-2440,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class I - IV,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Class I - IV in Gujarat.
ID-2441,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class I - IV,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Class I - IV in Gujarat.
ID-2442,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class I - IV,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Class I - IV in Gujarat.
ID-2443,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class V - VIII,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Class V - VIII in Gujarat.
ID-2444,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class V - VIII,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Class V - VIII in Gujarat.
ID-2445,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class V - VIII,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Class V - VIII in Gujarat.
ID-2446,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class V - VIII,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Class V - VIII in Gujarat.
ID-2447,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class V - VIII,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Class V - VIII in Gujarat.
ID-2448,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class V - VIII,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Class V - VIII in Gujarat.
ID-2449,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class IX - X,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Class IX - X in Gujarat.
ID-2450,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class IX - X,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Class IX - X in Gujarat.
ID-2451,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class IX - X,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Class IX - X in Gujarat.
ID-2452,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class IX - X,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Class IX - X in Gujarat.
ID-2453,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class IX - X,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Class IX - X in Gujarat.
ID-2454,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class IX - X,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Class IX - X in Gujarat.
ID-2455,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XI - XII,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Class XI - XII in Gujarat.
ID-2456,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XI - XII,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Class XI - XII in Gujarat.
ID-2457,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XI - XII,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Class XI - XII in Gujarat.
ID-2458,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XI - XII,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Class XI - XII in Gujarat.
ID-2459,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XI - XII,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Class XI - XII in Gujarat.
ID-2460,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XI - XII,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Class XI - XII in Gujarat.
ID-2461,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Diploma/ITI,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Diploma/ITI in Gujarat.
ID-2462,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Diploma/ITI,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Diploma/ITI in Gujarat.
ID-2463,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Diploma/ITI,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Diploma/ITI in Gujarat.
ID-2464,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Diploma/ITI,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Diploma/ITI in Gujarat.
ID-2465,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Diploma/ITI,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Diploma/ITI in Gujarat.
ID-2466,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Diploma/ITI,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Diploma/ITI in Gujarat.
ID-2467,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Graduation,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Graduation in Gujarat.
ID-2468,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Graduation,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Graduation in Gujarat.
ID-2469,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Graduation,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Graduation in Gujarat.
ID-2470,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Graduation,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Graduation in Gujarat.
ID-2471,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Graduation,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Graduation in Gujarat.
ID-2472,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Graduation,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Graduation in Gujarat.
ID-2473,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Post Graduation,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Post Graduation in Gujarat.
ID-2474,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Post Graduation,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Post Graduation in Gujarat.
ID-2475,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Post Graduation,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Post Graduation in Gujarat.
ID-2476,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Post Graduation,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Post Graduation in Gujarat.
ID-2477,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Post Graduation,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Post Graduation in Gujarat.
ID-2478,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Post Graduation,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Post Graduation in Gujarat.
ID-2479,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Ph. D.,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Ph. D. in Gujarat.
ID-2480,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Ph. D.,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Ph. D. in Gujarat.
ID-2481,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Ph. D.,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Ph. D. in Gujarat.
ID-2482,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Ph. D.,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Ph. D. in Gujarat.
ID-2483,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Ph. D.,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Ph. D. in Gujarat.
ID-2484,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Ph. D.,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Ph. D. in Gujarat.
ID-2485,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class X,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Class X in Gujarat.
ID-2486,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class X,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Class X in Gujarat.
ID-2487,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class X,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Class X in Gujarat.
ID-2488,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class X,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Class X in Gujarat.
ID-2489,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class X,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Class X in Gujarat.
ID-2490,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class X,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Class X in Gujarat.
ID-2491,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XII,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing Class XII in Gujarat.
ID-2492,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XII,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing Class XII in Gujarat.
ID-2493,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XII,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing Class XII in Gujarat.
ID-2494,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XII,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing Class XII in Gujarat.
ID-2495,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XII,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing Class XII in Gujarat.
ID-2496,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,Class XII,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing Class XII in Gujarat.
ID-2497,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBBS,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing MBBS in Gujarat.
ID-2498,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBBS,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing MBBS in Gujarat.
ID-2499,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBBS,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing MBBS in Gujarat.
ID-2500,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBBS,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing MBBS in Gujarat.
ID-2501,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBBS,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing MBBS in Gujarat.
ID-2502,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBBS,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing MBBS in Gujarat.
ID-2503,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Tech.,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing B.Tech. in Gujarat.
ID-2504,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Tech.,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing B.Tech. in Gujarat.
ID-2505,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Tech.,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing B.Tech. in Gujarat.
ID-2506,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Tech.,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing B.Tech. in Gujarat.
ID-2507,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Tech.,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing B.Tech. in Gujarat.
ID-2508,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Tech.,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing B.Tech. in Gujarat.
ID-2509,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MCA,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing MCA in Gujarat.
ID-2510,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MCA,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing MCA in Gujarat.
ID-2511,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MCA,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing MCA in Gujarat.
ID-2512,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MCA,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing MCA in Gujarat.
ID-2513,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MCA,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing MCA in Gujarat.
ID-2514,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MCA,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing MCA in Gujarat.
ID-2515,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBA,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing MBA in Gujarat.
ID-2516,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBA,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing MBA in Gujarat.
ID-2517,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBA,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing MBA in Gujarat.
ID-2518,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBA,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing MBA in Gujarat.
ID-2519,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBA,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing MBA in Gujarat.
ID-2520,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MBA,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing MBA in Gujarat.
ID-2521,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BBA,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing BBA in Gujarat.
ID-2522,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BBA,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing BBA in Gujarat.
ID-2523,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BBA,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing BBA in Gujarat.
ID-2524,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BBA,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing BBA in Gujarat.
